PG.ProteinAccessions,PG.Genes,PG.ProteinNames,[1] 20180615_QHF_TD_ColHF-35_Touati-DIA-Sple-1.htrms.PG.Quantity,[2] 20180615_QHF_TD_ColHF-35_Touati-DIA-Sple-2.htrms.PG.Quantity,[3] 20180615_QHF_TD_ColHF-35_Touati-DIA-Sple-3.htrms.PG.Quantity,[4] 20180615_QHF_TD_ColHF-35_Touati-DIA-Sple-4.htrms.PG.Quantity,[5] 20180615_QHF_TD_ColHF-35_Touati-DIA-Sple-5.htrms.PG.Quantity,[6] 20180615_QHF_TD_ColHF-35_Touati-DIA-Sple-6.htrms.PG.Quantity,[7] 20180615_QHF_TD_ColHF-35_Touati-DIA-Sple-7.htrms.PG.Quantity,[8] 20180615_QHF_TD_ColHF-35_Touati-DIA-Sple-8.htrms.PG.Quantity,[9] 20180615_QHF_TD_ColHF-35_Touati-DIA-Sple-9.htrms.PG.Quantity,[10] 20180615_QHF_TD_ColHF-35_Touati-DIA-Sple-10.htrms.PG.Quantity,[11] 20180615_QHF_TD_ColHF-35_Touati-DIA-Sple-11.htrms.PG.Quantity,[12] 20180615_QHF_TD_ColHF-35_Touati-DIA-Sple-12.htrms.PG.Quantity,[13] 20180615_QHF_TD_ColHF-35_Touati-DIA-Sple-13.htrms.PG.Quantity,[14] 20180615_QHF_TD_ColHF-35_Touati-DIA-Sple-14.htrms.PG.Quantity,[15] 20180615_QHF_TD_ColHF-35_Touati-DIA-Sple-15.htrms.PG.Quantity,[16] 20180615_QHF_TD_ColHF-35_Touati-DIA-Sple-16.htrms.PG.Quantity,[17] 20180615_QHF_TD_ColHF-35_Touati-DIA-Sple-17.htrms.PG.Quantity,[18] 20180615_QHF_TD_ColHF-35_Touati-DIA-Sple-18.htrms.PG.Quantity,[19] 20180615_QHF_TD_ColHF-35_Touati-DIA-Sple-19.htrms.PG.Quantity,[20] 20180615_QHF_TD_ColHF-35_Touati-DIA-Sple-19b.htrms.PG.Quantity,[21] 20180615_QHF_TD_ColHF-35_Touati-DIA-Sple-20.htrms.PG.Quantity,[22] 20180615_QHF_TD_ColHF-35_Touati-DIA-Sple-21.htrms.PG.Quantity,[23] 20180615_QHF_TD_ColHF-35_Touati-DIA-Sple-22.htrms.PG.Quantity,[24] 20180615_QHF_TD_ColHF-35_Touati-DIA-Sple-23.htrms.PG.Quantity,[25] 20180615_QHF_TD_ColHF-35_Touati-DIA-Sple-24.htrms.PG.Quantity,[26] 20180615_QHF_TD_ColHF-35_Touati-DIA-Sple-25.htrms.PG.Quantity,[27] 20180615_QHF_TD_ColHF-35_Touati-DIA-Sple-26.htrms.PG.Quantity,[28] 20180615_QHF_TD_ColHF-35_Touati-DIA-Sple-27.htrms.PG.Quantity,[29] 20180615_QHF_TD_ColHF-35_Touati-DIA-Sple-28.htrms.PG.Quantity,[30] 20180615_QHF_TD_ColHF-35_Touati-DIA-Sple-29.htrms.PG.Quantity,[31] 20180615_QHF_TD_ColHF-35_Touati-DIA-Sple-29b.htrms.PG.Quantity,[32] 20180615_QHF_TD_ColHF-35_Touati-DIA-Sple-30.htrms.PG.Quantity,[33] 20180615_QHF_TD_ColHF-35_Touati-DIA-Sple-31.htrms.PG.Quantity,[34] 20180615_QHF_TD_ColHF-35_Touati-DIA-Sple-32.htrms.PG.Quantity,[35] 20180615_QHF_TD_ColHF-35_Touati-DIA-Sple-33.htrms.PG.Quantity,[36] 20180615_QHF_TD_ColHF-35_Touati-DIA-Sple-34.htrms.PG.Quantity,[37] 20180615_QHF_TD_ColHF-35_Touati-DIA-Sple-35.htrms.PG.Quantity,[38] 20180615_QHF_TD_ColHF-35_Touati-DIA-Sple-36.htrms.PG.Quantity,[39] 20180615_QHF_TD_ColHF-35_Touati-DIA-Sple-37.htrms.PG.Quantity,[40] 20180615_QHF_TD_ColHF-35_Touati-DIA-Sple-38.htrms.PG.Quantity,[41] 20180615_QHF_TD_ColHF-35_Touati-DIA-Sple-39.htrms.PG.Quantity,[42] 20180615_QHF_TD_ColHF-35_Touati-DIA-Sple-40.htrms.PG.Quantity
Q6P0Q8,MAST2,MAST2_HUMAN,,,,,,,,,,,69900.5546875,,,,,,,,36645.3046875,34897.1640625,24552.755859375,,35751.46875,,,,31610.4140625,18821.72265625,14601.443359375,,,,,,,,,9411.9462890625,,,30165.998046875,
Q6P179,ERAP2,ERAP2_HUMAN,55220.3984375,28367.89453125,36477.94140625,30141.92578125,57407.91015625,,,,,,50355.171875,,,,,14136.1767578125,,,,48656.47265625,,21624.6796875,,,,,,,,,,8007.69580078125,,24415.58203125,99134.78125,51186.671875,20635.12890625,50547.3828125,,33006.80859375,,
Q6UWP8,SBSN,SBSN_HUMAN,25677.435546875,27758.673828125,77776.140625,20985.068359375,60615.3046875,113268.7109375,45584.4140625,66841.4296875,55406.3515625,202302.765625,24468.57421875,61000.42578125,82792.15625,54297.5390625,42724.58984375,80496.984375,99229.3828125,76033.1171875,49402.515625,56284.921875,59716.61328125,59094.328125,81857.1796875,58472.1640625,376301.625,46790.73046875,60573.9375,98013.84375,43591.1328125,51094.82421875,53522.04296875,155513.625,55834.08984375,26160.1640625,26896.76953125,32243.068359375,92935.015625,28471.77734375,31956.125,42984.36328125,36813.85546875,88800.140625
Q6UX71,PLXDC2,PXDC2_HUMAN,66650.6875,55144.82421875,36195.203125,21632.884765625,66223.3125,58621.48046875,132730.6875,93920.859375,107365.3046875,55586.6796875,19431.765625,51064.71875,145244.578125,105793.4765625,46906.86328125,103087.015625,108362.0234375,68326.828125,245711.265625,71176.2890625,40462.08984375,133613.484375,45239.11328125,49776.11328125,59882.98828125,35087.53515625,118211.6171875,87504.28125,126444.8671875,98467.671875,106682.1484375,33742.703125,67951.34375,68875.7421875,36206.47265625,57005.109375,86388.9453125,56423.55078125,65924.34375,189383.765625,70803.9140625,25324.716796875
Q6UXB8,PI16,PI16_HUMAN,53819.69921875,82189.765625,65536.140625,198295.015625,115326.6171875,174301.203125,133084.71875,98851.4609375,86785.9609375,83366.4375,60220.9453125,86907.578125,194905.359375,72553.890625,50650.93359375,66221.921875,71345.5,90781.2890625,111183.15625,117451.84375,63739.08984375,147345.390625,48610.39453125,98641.09375,77393.0625,111952.859375,47117.08203125,98536.171875,118600.125,114261.8984375,114889.59375,128359.828125,112665.3203125,50905.765625,57095.25,163311.3125,91783.3203125,137879.1875,61408.66015625,151880.484375,73373.3125,135079.765625
Q6UY14,ADAMTSL4,ATL4_HUMAN,190901.328125,115908.0546875,73590.3046875,104710.90625,134976.875,73880.53125,74020.5546875,112728.1328125,101000.59375,70728.7578125,26757.59765625,67398.203125,66771.53125,51632.48046875,62130.7265625,70762.9375,50142.66015625,62924.578125,66612.6328125,60421.38671875,64690.7109375,56299.0625,60315.5625,76598.546875,71287.390625,80092.9140625,68945.8359375,80515.453125,70027.875,104008.9375,96118.703125,70222.96875,60588.16015625,62750.53515625,73374.140625,71489.4140625,40141.27734375,36356.23046875,82091.78125,104448.484375,77042.0,77754.4609375
Q6YHK3,CD109,CD109_HUMAN,26858.625,35415.67578125,30260.615234375,49073.94921875,34804.484375,27317.419921875,19804.34765625,34000.55859375,25229.302734375,17740.142578125,17156.982421875,14125.1259765625,22787.2265625,14902.1474609375,20443.62109375,15277.4619140625,15171.904296875,21900.36328125,24662.96875,18801.94140625,15090.3271484375,16586.255859375,16173.09765625,20526.6796875,23229.611328125,11673.09375,15081.98046875,12139.5576171875,14370.556640625,24583.697265625,21417.484375,20887.708984375,28150.484375,18808.6484375,22418.41015625,21908.25,27148.796875,19343.34765625,18733.533203125,22498.138671875,30170.263671875,21593.30078125
Q6ZNG0,ZNF620,ZN620_HUMAN,199472.96875,191912.0625,82479.7734375,300665.875,239822.890625,202062.734375,186859.875,157198.78125,198322.34375,98823.140625,302793.90625,179705.171875,150074.375,266826.0625,121280.484375,225842.296875,201837.328125,155195.484375,144655.78125,184679.1875,107780.0703125,276778.8125,96976.296875,296300.0625,174426.40625,251487.90625,132630.4375,197519.59375,257433.859375,146458.84375,156204.734375,117950.015625,158815.015625,195496.140625,167303.46875,126257.796875,174284.890625,166331.171875,41646.43359375,192613.078125,144885.484375,163269.09375
Q6ZVX7,NCCRP1,FBX50_HUMAN,,,76990.125,5327.794921875,,193177.484375,,27569.3984375,,270865.53125,,44616.625,43026.4453125,,6918.1005859375,60961.9453125,50987.859375,109984.6875,30898.791015625,19562.83984375,81840.75,81272.953125,101543.9765625,16104.6923828125,113391.9140625,,44404.0703125,81152.2421875,,23063.98046875,36060.08203125,128624.0,30055.244140625,,,10378.498046875,48239.49609375,,,,,43765.1875
Q71U36,TUBA1A,TBA1A_HUMAN,,66903.1796875,25341.734375,,,50022.77734375,,29032.3984375,,75674.3984375,14270.900390625,,19059.7890625,,,15290.1904296875,48253.375,12947.888671875,,,38606.875,,22421.296875,13981.3515625,253333.1875,17256.064453125,21129.837890625,24317.548828125,,,,31599.109375,23946.984375,20549.451171875,,,40580.28515625,,,,9398.0048828125,235011.4375
Q76LX8,ADAMTS13,ATS13_HUMAN,195403.703125,130540.3984375,90424.75,133100.640625,151475.09375,82196.9296875,168770.59375,163264.15625,161948.265625,78378.421875,158750.09375,96331.3671875,119536.984375,114911.078125,91421.234375,77541.421875,126425.140625,116301.8828125,141926.9375,130797.2890625,73051.671875,114761.65625,62612.765625,132433.265625,98940.609375,140571.21875,82620.5,106874.0,80943.0546875,132830.296875,128568.84375,91478.875,98622.6171875,123459.0078125,135607.0625,77153.265625,60801.72265625,103054.3203125,111362.28125,138470.125,145487.8125,102312.2265625
Q7Z3B1,NEGR1,NEGR1_HUMAN,34228.1796875,,46986.96875,,37363.45703125,17392.33984375,34494.1328125,40196.91015625,34197.22265625,17110.3203125,22622.486328125,18100.013671875,40532.25390625,28881.6484375,17183.927734375,,26931.478515625,25659.26171875,37651.59375,,15847.0751953125,26466.40234375,13810.4287109375,27722.1171875,19975.630859375,,,,32444.92578125,27440.33203125,,25426.0859375,38304.5,,20880.546875,25312.076171875,18821.1484375,29600.013671875,,30399.970703125,21208.75390625,24759.72265625
Q7Z6J4,FGD2,FGD2_HUMAN,349842.3125,266666.34375,281710.78125,741739.6875,392173.8125,553227.5,222777.4375,264355.5,305172.4375,215154.953125,242022.546875,184143.9375,180358.46875,326203.71875,272818.0625,211035.265625,264907.15625,247650.890625,202550.796875,210037.0625,257305.953125,198557.828125,172368.734375,235566.625,155943.765625,214668.5,181421.28125,205597.40625,222560.078125,312399.28125,288892.25,166989.15625,222119.296875,253583.328125,361356.1875,361842.03125,217022.640625,213990.96875,181856.453125,253748.03125,319445.21875,309559.09375
Q7Z794,KRT77,K2C1B_HUMAN,31277.009765625,48723.609375,303233.71875,9587.4228515625,56221.03515625,791784.5,16896.52734375,88603.3984375,52317.3125,465366.21875,2762.81176757813,225931.28125,52114.67578125,59784.7578125,31174.84375,85548.78125,128630.5,84511.984375,143098.921875,70815.03125,149252.265625,124660.40625,128902.8203125,59102.390625,462624.96875,36992.22265625,93848.8828125,85981.3828125,29679.9140625,64310.5625,87633.9765625,138707.046875,135581.203125,53519.859375,,35172.65234375,213427.9375,37027.78515625,30713.81640625,28227.3046875,39604.04296875,53733.5390625
Q7Z7G0,ABI3BP,TARSH_HUMAN,97109.7890625,77985.90625,65504.15234375,67595.3515625,128680.8671875,72229.890625,136396.546875,68272.71875,76823.03125,74377.734375,49543.671875,149187.65625,112600.46875,91650.7578125,68747.828125,54990.74609375,64703.2578125,59892.98828125,90583.90625,104894.015625,66314.90625,48393.26953125,54897.2265625,72528.2890625,88597.734375,101015.6796875,56604.6171875,56147.0703125,81723.796875,86320.5625,92498.4609375,73119.890625,83124.2578125,74705.65625,82092.3125,109505.6015625,83061.75,60901.36328125,57313.12890625,68300.9296875,61266.59765625,32521.20703125
Q7Z7M0,MEGF8,MEGF8_HUMAN,60351.55859375,34272.48828125,41576.03125,34210.9921875,34147.484375,32368.890625,30360.0390625,40567.7734375,36545.921875,26115.00390625,45221.1171875,25055.12890625,44705.31640625,33808.85546875,41913.7109375,33895.1328125,33417.6953125,31087.365234375,57988.08203125,37895.92578125,26974.33203125,28537.916015625,35571.2734375,32338.21875,31506.609375,30666.01953125,38100.66015625,23930.107421875,46962.3203125,26657.912109375,38423.95703125,24838.49609375,38034.5546875,50646.578125,60197.1953125,41291.8359375,14619.8173828125,40294.25,22866.150390625,36499.1875,27914.642578125,14669.6640625
Q7Z7M8,B3GNT8,B3GN8_HUMAN,71411.28125,18410.642578125,34289.3359375,,46768.046875,,27638.587890625,34957.82421875,,,31073.265625,29868.71875,43305.23828125,,30424.69140625,17796.640625,33490.34765625,7372.3115234375,,8460.5390625,,21610.841796875,5852.1396484375,,37639.50390625,29348.783203125,10599.357421875,36465.265625,5878.98681640625,33429.50390625,20092.91796875,30095.546875,25523.533203125,27827.208984375,53543.1015625,,1.0,22292.9765625,33154.47265625,31378.44921875,42808.17578125,29427.3984375
Q86SQ4,ADGRG6,AGRG6_HUMAN,26008.13671875,24428.25390625,30718.40234375,20144.6640625,,21096.8828125,35688.03125,15823.853515625,20663.4296875,16867.115234375,28952.06640625,19511.119140625,22596.984375,22901.375,10089.5322265625,42036.1953125,22479.345703125,36278.3828125,24694.873046875,14779.6474609375,14694.765625,41210.46484375,18926.953125,,22297.630859375,37513.30859375,,,8469.16796875,10264.318359375,20218.8125,32132.12890625,15548.60546875,18377.986328125,32015.74609375,13516.1259765625,13694.720703125,25526.822265625,22390.27734375,25420.77734375,14345.474609375,19566.728515625
Q86TY3,C14orf37,CN037_HUMAN,,,1955.20568847656,2235.49072265625,7172.81689453125,,,,,,,,,,,,,,,,,,,,,,,3940.81811523438,,,,2596.55859375,,,,,,,,,,
Q86U17,SERPINA11,SPA11_HUMAN,56775.703125,38920.83203125,52568.10546875,49331.1796875,103066.59375,67783.9296875,35276.96484375,52410.9921875,106971.6875,38969.6171875,18289.892578125,35382.4921875,45423.23828125,27271.64453125,85007.2265625,79545.4375,46663.609375,23281.38671875,48943.31640625,42143.13671875,26298.34375,43148.9609375,69358.1015625,23439.009765625,15223.7822265625,18706.69140625,72557.765625,40511.73046875,64701.6796875,41732.6953125,36348.71484375,19870.58203125,53031.625,46461.49609375,21106.234375,23601.634765625,29625.205078125,20082.111328125,52808.01171875,67883.9609375,103001.5078125,82269.875
Q86UD1,OAF,OAF_HUMAN,177406.578125,194904.625,161171.4375,245595.328125,201609.125,142334.640625,115476.2578125,146671.390625,142866.8125,79837.4765625,147006.859375,97013.96875,126525.9453125,123209.0078125,132595.015625,116518.3515625,91969.7265625,171647.71875,145512.671875,98033.6484375,69770.9375,71840.53125,122884.5,121558.7421875,82219.15625,114803.625,118476.2734375,81519.5625,173383.40625,89070.78125,112329.0703125,120062.578125,123369.65625,173924.09375,185823.25,86185.640625,94605.734375,132851.140625,150330.078125,102654.5625,173562.84375,109945.4765625
Q86UN3,RTN4RL2,R4RL2_HUMAN,96227.6015625,44079.6171875,43686.75390625,33918.7578125,68403.375,25678.3359375,85212.2265625,56568.15625,77460.9609375,27125.37890625,91552.1796875,44215.875,52910.77734375,56156.6640625,31660.884765625,36673.328125,38760.20703125,45828.48828125,76750.6328125,66525.7578125,41813.27734375,38187.98046875,23350.91796875,46048.24609375,37700.79296875,56314.03125,29242.361328125,23045.9375,55876.41796875,57333.65234375,59594.109375,32564.505859375,44099.65625,50750.56640625,66289.5390625,71967.703125,40915.671875,32725.08203125,31316.623046875,59604.74609375,49590.4140625,35124.76171875
Q86UX7,FERMT3,URP2_HUMAN,46740.515625,198146.46875,,35407.6484375,,13179.123046875,34333.18359375,42489.10546875,,,39267.3828125,45798.03125,,25704.2109375,,,48729.7265625,11153.8330078125,19392.310546875,,50910.859375,,,10201.9189453125,12188.1845703125,149384.21875,68680.796875,25927.421875,21158.3828125,18771.119140625,35585.18359375,22169.896484375,,74191.9375,7713.25048828125,23518.16015625,28748.75,63864.87890625,42523.7578125,31458.580078125,19754.71484375,15593.984375
Q86VB7,CD163,C163A_HUMAN,144965.890625,67240.703125,150086.84375,71241.9765625,82889.8671875,89751.375,82755.8203125,53481.890625,90777.265625,27302.38671875,101692.2578125,91311.953125,91010.171875,81480.5625,102129.5,73191.828125,43181.046875,53605.08984375,134750.828125,139402.703125,61375.73046875,30973.0703125,87835.0546875,53991.6484375,71564.578125,90788.109375,81443.5234375,84828.5,82898.78125,65328.66796875,50145.92578125,129780.6328125,88077.3515625,71697.171875,121211.9453125,64833.203125,62423.34375,59113.80078125,111469.515625,43095.453125,81561.578125,29604.875
Q86Y46,KRT73,K2C73_HUMAN,54942.3125,82658.5546875,248250.984375,160677.078125,70611.4296875,660004.3125,53161.0234375,429636.21875,108445.859375,1808639.875,71916.96875,202226.796875,206905.4375,123757.109375,181722.140625,423337.75,291799.5,255273.65625,192062.484375,191619.859375,491363.8125,207087.578125,677544.8125,127902.421875,504861.5,101081.5,372331.71875,433691.90625,89213.1875,38650.515625,156436.671875,599135.5,186645.15625,56707.00390625,160269.0625,65027.3125,404462.0625,70591.59375,71951.6796875,55359.296875,141373.453125,151610.28125
Q86YZ3,HRNR,HORN_HUMAN,33907.453125,42698.5234375,543531.875,32717.873046875,131821.203125,1319041.75,64327.3359375,428148.09375,83239.453125,2434593.5,38477.84375,238331.0625,554409.0,321850.0625,149793.703125,832232.25,394799.625,525165.75,275641.125,312575.0,998874.0625,565205.375,1329519.5,167199.9375,648023.6875,137747.4375,777245.875,919881.625,135804.34375,254164.5,267715.90625,1291775.5,152970.265625,62505.66796875,64888.33984375,45599.7578125,412390.40625,90672.0078125,160681.8125,56933.8671875,86638.21875,114261.65625
Q8IUB2,WFDC3,WFDC3_HUMAN,2883218.5,3621053.5,7739189.5,3298016.5,9054776.0,2083989.5,1973318.375,2455822.0,2419971.5,1244186.0,14686842.0,1559739.625,1798182.5,2658665.0,1653392.75,5824780.5,7441656.0,1810435.75,2471796.75,2455530.75,1854379.375,6749146.5,5443597.0,7144750.5,1724481.5,1997447.0,1491941.375,4800982.0,3032069.5,4390571.5,1949724.125,4182295.25,1583543.0,2398103.0,9597475.0,2181294.25,1458842.25,7555916.0,7611466.0,2047383.375,5156116.5,2023260.25
Q8IUC1,KRTAP11-1,KR111_HUMAN,,,3798.30395507813,,,5240.65966796875,,,,12279.0146484375,,,,4513.4111328125,4163.7080078125,,5263.34033203125,12326.2236328125,,,,,6509.900390625,,,,,7966.5732421875,,,,7002.65673828125,,,,,5597.05908203125,,,,2591.529296875,
Q8IW75,SERPINA12,SPA12_HUMAN,6275.1748046875,10063.484375,24144.21484375,6822.56103515625,11986.095703125,74875.1171875,4247.82958984375,13347.4267578125,7063.517578125,39286.0625,3470.533203125,19679.185546875,13251.92578125,14386.580078125,7323.501953125,19475.734375,25438.193359375,20016.33984375,12972.9736328125,12206.599609375,27290.28515625,20578.3671875,22318.95703125,15860.2763671875,32941.2109375,5103.3701171875,20805.890625,15888.3291015625,5434.9287109375,13136.451171875,11454.2353515625,19661.734375,18475.18359375,4633.21826171875,5814.13232421875,,18983.9765625,5165.5625,6268.611328125,,,16709.06640625
Q8IWL1;Q8IWL2,SFTPA2;SFTPA1,SFPA2_HUMAN;SFTA1_HUMAN,,9076.9462890625,,,12129.34375,,11000.8525390625,,,,,,,,,,,8279.2998046875,,,,5357.64453125,,,,,,,,,,1964.26721191406,14348.1298828125,,,,,,,,,
Q8IWV2,CNTN4,CNTN4_HUMAN,50374.81640625,44020.0859375,15468.1220703125,27487.396484375,32767.650390625,,41628.0703125,32370.83984375,38663.76171875,,24708.33984375,20918.302734375,35995.05078125,49301.58984375,16313.4130859375,,8224.4404296875,32429.771484375,27846.26171875,41412.6796875,26053.9140625,41965.5703125,17788.859375,34678.9765625,21919.900390625,18444.24609375,22651.9765625,22914.48046875,12735.4052734375,43009.09765625,35237.45703125,45162.5703125,67400.390625,42888.69921875,25798.359375,26505.900390625,22424.794921875,42159.765625,39377.3359375,49220.26171875,21878.21875,28707.52734375
Q8IXL6,FAM20C,FA20C_HUMAN,38193.28125,21458.63671875,37972.34375,53063.765625,38770.1171875,160521.828125,38801.140625,296756.6875,38456.9609375,27071.07421875,26600.162109375,23898.00390625,25009.794921875,146595.09375,29023.576171875,39177.46875,28664.82421875,12899.3349609375,22458.26953125,257487.359375,23302.36328125,37052.48046875,20145.419921875,23047.30078125,55856.96875,31676.869140625,24048.12890625,15721.30859375,28402.015625,19062.396484375,,14022.1044921875,160501.0625,154202.046875,42613.1953125,27426.865234375,190326.390625,48267.73046875,22188.841796875,42268.9921875,31051.779296875,27723.72265625
Q8IZF2,ADGRF5,AGRF5_HUMAN,88262.7109375,91698.3046875,63995.80078125,62428.67578125,64062.5234375,47982.53125,62514.875,69294.2109375,41292.37109375,40563.18359375,83022.359375,37876.3671875,49444.921875,39841.46875,54053.171875,27478.9296875,23424.890625,64503.22265625,78270.4921875,61997.734375,38413.8359375,42981.6171875,43312.83203125,29447.9140625,37392.55859375,42743.4921875,44406.625,30629.953125,47114.5390625,56710.32421875,51829.12890625,78369.5,44974.8828125,44493.94140625,68341.4765625,64117.4140625,35290.9609375,64010.26953125,51927.26171875,40210.99609375,63669.765625,28001.2421875
Q8N149,LILRA2,LIRA2_HUMAN,,1957.54467773438,394.767486572266,,6594.796875,,,,,,,2013.00390625,,1.0,2687.90185546875,,4202.09423828125,,4082.58569335938,,,7093.123046875,,6462.7451171875,,,1933.126953125,4377.9814453125,5268.3408203125,,,6298.25,1.0,3297.38403320313,5981.0068359375,,,1537.30554199219,8017.47998046875,,3676.50268554688,175.815612792969
Q8N1N4,KRT78,K2C78_HUMAN,3049568.0,3581343.25,21329024.0,2452938.5,6568263.0,1250247.375,2758428.25,9753402.0,4616925.0,1564049.375,1809290.875,275153.53125,11703803.0,7537644.5,4641808.5,1646208.375,19334188.0,393434.1875,14603193.0,6004855.0,12930629.0,288692.25,872751.5,6955785.0,13815051.0,3717094.25,20192346.0,15879378.0,4955529.0,3240409.5,4479739.5,19591154.0,332058.96875,2284849.5,4333568.5,856680.6875,8982955.0,2296012.0,4618735.5,929886.25,3479035.25,6979166.5
Q8N6C8,LILRA3,LIRA3_HUMAN,,26824.044921875,20773.8046875,,16114.1455078125,24007.251953125,12762.44140625,7890.921875,25405.447265625,15477.970703125,14112.271484375,38117.296875,43330.17578125,28357.220703125,25967.361328125,19865.1953125,34335.625,29121.85546875,,,18331.078125,20200.91015625,22454.181640625,16949.044921875,15196.7177734375,15138.806640625,25258.521484375,23919.068359375,17389.146484375,2216.90625,5858.8388671875,20428.513671875,16348.298828125,34033.1796875,18046.013671875,,,28457.962890625,38254.8515625,97875.78125,45419.8671875,5603.94091796875
Q8NBP7,PCSK9,PCSK9_HUMAN,27373.755859375,14613.7060546875,49033.36328125,18182.296875,39628.34765625,35769.3828125,17397.27734375,23685.611328125,53510.05078125,16412.318359375,12607.814453125,22049.84375,12923.736328125,32320.8203125,18941.48046875,16278.607421875,15450.630859375,19127.640625,62286.43359375,21602.35546875,28332.552734375,10056.9970703125,15275.02734375,10369.3876953125,14719.189453125,15265.4287109375,11925.5185546875,11295.9072265625,36327.98828125,19586.783203125,31321.248046875,19885.13671875,28797.40234375,15011.11328125,16422.017578125,11950.1806640625,18272.65234375,24917.05078125,54375.3828125,21876.798828125,12964.748046875,25331.978515625
Q8NEX9,SDR9C7,DR9C7_HUMAN,,,72950.9765625,,,93187.640625,,53327.66796875,,254956.75,,36672.3828125,27398.203125,39390.79296875,,61212.71484375,,65016.203125,,29268.630859375,86230.8125,63207.125,,35734.14453125,129839.703125,20338.658203125,48730.04296875,52206.19921875,6201.94921875,,25181.884765625,77066.0234375,38390.21875,,,,83364.8828125,8749.697265625,,,,86734.9609375
Q8TER0,SNED1,SNED1_HUMAN,35286.66796875,46842.30078125,43350.87109375,19683.201171875,44040.8984375,11930.732421875,30508.818359375,36732.87109375,,,39688.2578125,29936.41796875,39582.12890625,,39827.5,24020.509765625,25765.3671875,59974.98828125,29343.2578125,47070.87890625,42510.48828125,24679.865234375,25407.51953125,44618.3984375,36912.5078125,20077.759765625,42807.65234375,38619.1875,47773.97265625,10026.8671875,19082.587890625,35092.50390625,41542.1953125,39949.58984375,46964.92578125,36342.4921875,,31797.486328125,34563.4375,28051.251953125,42371.8515625,20776.189453125
Q8WUA8,TSKU,TSK_HUMAN,,,,,,25230.322265625,,89791.78125,,,,36399.66015625,,,,,,,,,,,105114.6328125,,43618.51171875,,32596.142578125,,,39691.90234375,,,4341.943359375,,,,,,89105.8515625,,2247.52172851563,
Q8WVV4,POF1B,POF1B_HUMAN,293695.0625,22681.021484375,75809.9375,,13067.716796875,109117.671875,,40278.03125,8990.2060546875,209041.28125,,31599.634765625,36425.26953125,7724.822265625,8131.15869140625,63381.84375,82185.3046875,41328.95703125,33243.5234375,21737.3359375,56098.2265625,54259.17578125,81030.1015625,20047.345703125,127169.1953125,,53614.93359375,61230.6796875,10152.89453125,14397.705078125,9032.0810546875,95871.03125,31371.22265625,,,,46574.55859375,6249.76611328125,9192.099609375,,7725.0390625,95753.5703125
Q8WWY7,WFDC12,WFD12_HUMAN,,,265667.65625,,,273707.4375,318878.5625,262951.53125,908384.625,406671.5,,,,,,205609.578125,,535260.125,1261.54235839844,219424.40625,112840.78125,,,,,,,459492.25,,282189.21875,,,382199.40625,1030265.0625,,,151113.40625,,,,,
Q8WWZ8,OIT3,OIT3_HUMAN,81809.6953125,87950.78125,72081.1171875,137082.28125,53862.40625,96624.2578125,75995.6875,95827.0,140254.046875,68460.3984375,76960.3515625,49136.125,51025.375,105331.21875,35719.58984375,83999.984375,39499.5703125,77132.015625,89440.5234375,89072.3203125,56193.1328125,49729.55859375,40448.359375,75023.125,91020.78125,,111578.4296875,59959.23828125,89309.2265625,69349.0859375,74641.5859375,79808.171875,75712.046875,166105.09375,100977.6875,127580.6875,54620.7421875,77224.2890625,72938.5625,105638.1875,83684.8671875,94929.265625
Q8WZ42,TTN,TITIN_HUMAN,472309.25,372906.125,399361.9375,307348.9375,828153.4375,427520.3125,435451.9375,1025090.75,410263.5625,1011336.625,1280545.0,635829.25,1095632.5,1358006.25,595811.5,567934.375,325335.4375,401891.59375,777766.0,527740.875,358612.15625,1143448.0,465904.84375,614824.4375,489541.875,1393198.0,1056215.25,685764.1875,887188.5,344337.75,501034.8125,420511.84375,299395.375,490861.53125,429615.5,407313.78125,821411.875,609142.8125,337470.625,402493.0,307505.65625,304198.5
